MedianHouseValue	MedianIncome	MedianHouseAge	TotalRooms	TotalBedrooms	Population	Households	Latitude	Longitude
212500.0	4.8929	21.0	2284.0	360.0	999.0	356.0	33.2	-117.23
253700.0	5.04	22.0	3337.0	518.0	1288.0	466.0	33.2	-117.21
216900.0	2.7019	16.0	3004.0	656.0	1948.0	606.0	33.19	-117.22
215700.0	2.9133	4.0	3371.0	773.0	1481.0	627.0	33.18	-117.27
216100.0	2.9469	4.0	2342.0	595.0	1518.0	545.0	33.19	-117.26
158500.0	4.2361	2.0	2629.0	509.0	1044.0	522.0	33.19	-117.26
207000.0	4.5764	18.0	1891.0	306.0	830.0	279.0	33.19	-117.25
159400.0	2.9191	19.0	1569.0	351.0	1035.0	352.0	33.19	-117.24
192500.0	3.6346	22.0	2554.0	447.0	1147.0	422.0	33.19	-117.23
200200.0	5.0195	19.0	3337.0	565.0	1646.0	554.0	33.18	-117.24
182600.0	4.1807	6.0	7880.0	1533.0	3760.0	1460.0	33.17	-117.3
239000.0	4.2383	18.0	2143.0	299.0	828.0	283.0	33.17	-117.32
283900.0	5.552	7.0	2349.0	312.0	809.0	282.0	33.17	-117.31
247800.0	5.5956	4.0	5846.0	894.0	2282.0	801.0	33.16	-117.31
224400.0	5.6605	17.0	1704.0	263.0	781.0	281.0	33.16	-117.31
111400.0	2.7644	15.0	3780.0	792.0	1632.0	721.0	33.18	-117.29
160600.0	3.1667	17.0	821.0	176.0	436.0	168.0	33.18	-117.29
157300.0	2.1205	16.0	3002.0	591.0	842.0	538.0	33.18	-117.28
178100.0	6.2096	14.0	676.0	118.0	384.0	126.0	33.18	-117.28
225600.0	4.5781	9.0	4540.0	793.0	2235.0	746.0	33.18	-117.26
244900.0	4.6357	4.0	23915.0	4135.0	10877.0	3958.0	33.15	-117.27
87500.0	4.0625	11.0	2560.0	445.0	952.0	448.0	33.15	-117.29
237500.0	4.2826	4.0	9998.0	1874.0	3925.0	1672.0	33.17	-117.24
135700.0	3.625	6.0	1487.0	362.0	810.0	322.0	33.17	-117.22
228100.0	4.0	4.0	3066.0	625.0	1164.0	582.0	33.16	-117.23
214500.0	3.6736	2.0	4624.0	946.0	2091.0	808.0	33.16	-117.23
183900.0	3.3444	13.0	4273.0	886.0	2328.0	801.0	33.18	-117.22
163800.0	3.75	16.0	1787.0	361.0	1446.0	362.0	33.17	-117.21
218500.0	4.8152	21.0	3765.0	612.0	1722.0	593.0	33.19	-117.21
209700.0	4.1128	7.0	3561.0	722.0	1921.0	657.0	33.18	-117.19
196000.0	2.6487	13.0	2937.0	698.0	1246.0	579.0	33.16	-117.21
91600.0	2.3159	13.0	4503.0	1137.0	3094.0	1091.0	33.16	-117.2
199000.0	3.0139	11.0	4091.0	864.0	1927.0	765.0	33.15	-117.2
139200.0	3.8147	19.0	2025.0	414.0	1663.0	403.0	33.14	-117.2
210400.0	5.0123	5.0	4576.0	848.0	2314.0	705.0	33.14	-117.22
163300.0	2.8586	12.0	4839.0	954.0	1708.0	952.0	33.14	-117.21
132800.0	2.2278	15.0	1889.0	368.0	754.0	409.0	33.13	-117.21
214300.0	3.0221	25.0	596.0	115.0	426.0	137.0	33.18	-117.17
159900.0	3.1793	15.0	5923.0	1206.0	3943.0	1006.0	33.16	-117.18
158500.0	3.5839	5.0	4750.0	962.0	2726.0	905.0	33.16	-117.15
202700.0	5.6874	16.0	1660.0	236.0	733.0	214.0	33.16	-117.14
193200.0	3.4833	15.0	2241.0	381.0	997.0	390.0	33.15	-117.13
168400.0	5.5696	17.0	1149.0	182.0	702.0	192.0	33.15	-117.14
174600.0	5.0346	16.0	1129.0	198.0	758.0	178.0	33.15	-117.14
158900.0	2.3062	15.0	1070.0	208.0	470.0	217.0	33.14	-117.15
172600.0	3.1776	16.0	3907.0	671.0	1759.0	663.0	33.15	-117.13
170700.0	4.8526	16.0	1649.0	278.0	993.0	277.0	33.14	-117.13
171400.0	4.1053	5.0	2618.0	539.0	1320.0	512.0	33.14	-117.13
163600.0	4.1641	16.0	1710.0	272.0	1025.0	267.0	33.14	-117.12
172600.0	3.8967	12.0	2363.0	408.0	1211.0	396.0	33.14	-117.12
153900.0	4.0495	12.0	2258.0	456.0	1147.0	433.0	33.14	-117.13
92000.0	2.3267	12.0	3652.0	923.0	1677.0	728.0	33.14	-117.19
117500.0	2.32	7.0	6225.0	1683.0	5410.0	1580.0	33.15	-117.18
168000.0	3.775	19.0	3068.0	596.0	912.0	554.0	33.13	-117.21
247800.0	5.1194	18.0	4372.0	736.0	1473.0	675.0	33.12	-117.2
258900.0	4.3672	4.0	3261.0	689.0	926.0	561.0	33.12	-117.21
279900.0	5.1814	16.0	3470.0	601.0	1197.0	552.0	33.11	-117.18
255800.0	5.311	8.0	8552.0	1437.0	3335.0	1323.0	33.12	-117.25
240300.0	6.0336	10.0	3487.0	545.0	1410.0	557.0	33.11	-117.24
237400.0	7.745	4.0	1862.0	291.0	685.0	248.0	33.1	-117.23
171900.0	3.9464	14.0	3676.0	720.0	1176.0	614.0	33.1	-117.25
500001.0	7.0423	22.0	2398.0	407.0	349.0	169.0	33.09	-117.26
227100.0	4.1667	13.0	3730.0	761.0	1335.0	603.0	33.09	-117.26
279600.0	6.3373	7.0	5320.0	855.0	2015.0	768.0	33.09	-117.23
340300.0	7.5402	13.0	3651.0	465.0	1311.0	435.0	33.08	-117.25
285200.0	6.617	14.0	7208.0	1012.0	3097.0	1014.0	33.08	-117.25
299600.0	5.3905	12.0	5080.0	814.0	1958.0	716.0	33.08	-117.26
129900.0	3.0426	9.0	5685.0	1442.0	3773.0	1250.0	33.13	-117.09
154200.0	4.3846	15.0	1497.0	250.0	827.0	239.0	33.14	-117.08
160900.0	4.2357	11.0	1430.0	292.0	921.0	294.0	33.14	-117.08
160600.0	4.7426	16.0	2546.0	429.0	1683.0	408.0	33.14	-117.07
157700.0	5.1842	17.0	1893.0	297.0	936.0	287.0	33.15	-117.07
147500.0	4.7941	24.0	2155.0	379.0	1158.0	360.0	33.15	-117.06
222400.0	5.0461	15.0	3154.0	488.0	1656.0	429.0	33.19	-117.11
212800.0	5.1771	17.0	5391.0	886.0	2732.0	830.0	33.18	-117.03
174800.0	4.4477	4.0	5465.0	974.0	2844.0	950.0	33.17	-117.06
183800.0	5.4819	12.0	2465.0	412.0	1226.0	428.0	33.17	-117.1
206700.0	4.8554	11.0	6341.0	1030.0	2697.0	977.0	33.16	-117.08
180400.0	3.2024	15.0	2994.0	522.0	1231.0	503.0	33.15	-117.07
156800.0	3.5462	19.0	2629.0	494.0	1444.0	503.0	33.14	-117.08
137500.0	3.4764	13.0	3958.0	865.0	1981.0	840.0	33.15	-117.09
135300.0	2.6152	17.0	6817.0	1632.0	4526.0	1474.0	33.13	-117.07
137500.0	2.1786	33.0	555.0	165.0	612.0	176.0	33.13	-117.07
137200.0	3.8185	27.0	3819.0	674.0	2447.0	717.0	33.14	-117.06
98500.0	2.3762	20.0	7746.0	2035.0	5370.0	1838.0	33.13	-117.05
150000.0	2.8247	15.0	13814.0	2888.0	6583.0	2789.0	33.15	-117.04
136300.0	2.25	16.0	4552.0	1166.0	2737.0	1051.0	33.14	-117.05
143500.0	2.8015	12.0	8742.0	2114.0	4854.0	1957.0	33.13	-117.06
113700.0	2.1437	17.0	8466.0	2628.0	7014.0	2267.0	33.13	-117.08
137500.0	0.7054	43.0	107.0	44.0	107.0	48.0	33.12	-117.08
191100.0	4.7019	14.0	8374.0	1407.0	2916.0	1295.0	33.15	-117.11
161100.0	3.1467	5.0	3159.0	685.0	1398.0	581.0	33.15	-117.1
182800.0	4.4655	7.0	2810.0	464.0	1564.0	457.0	33.15	-117.12
199800.0	3.7109	11.0	5546.0	974.0	2300.0	970.0	33.18	-117.14
159500.0	2.3171	7.0	10665.0	2576.0	4917.0	2424.0	33.14	-117.1
190500.0	3.4455	10.0	3208.0	636.0	1395.0	582.0	33.14	-117.11
264000.0	4.9005	7.0	6126.0	1032.0	2662.0	923.0	33.12	-117.14
80000.0	2.082	17.0	3164.0	652.0	1123.0	699.0	33.13	-117.13
200000.0	3.875	46.0	52.0	13.0	59.0	13.0	33.12	-117.11
275000.0	0.813	12.0	961.0	342.0	315.0	201.0	33.12	-117.1
132400.0	2.2875	17.0	2641.0	627.0	1167.0	647.0	33.11	-117.11
199600.0	4.3513	12.0	9302.0	1603.0	4074.0	1504.0	33.07	-117.14
186600.0	3.6389	45.0	1032.0	235.0	363.0	177.0	33.07	-117.12
347300.0	8.6803	16.0	2402.0	336.0	1080.0	365.0	33.07	-117.1
444100.0	8.5957	8.0	2756.0	343.0	1045.0	340.0	33.07	-117.07
353000.0	4.4375	5.0	12045.0	2162.0	5640.0	1997.0	33.09	-117.1
249100.0	4.9844	23.0	3400.0	501.0	1383.0	488.0	33.08	-117.08
177000.0	3.8292	21.0	2876.0	539.0	1387.0	499.0	33.1	-117.09
178300.0	4.7566	23.0	3792.0	624.0	1988.0	658.0	33.09	-117.08
122500.0	2.5284	11.0	567.0	184.0	620.0	163.0	33.12	-117.09
115100.0	2.5331	31.0	1356.0	324.0	1301.0	331.0	33.11	-117.08
127700.0	2.2	28.0	2094.0	585.0	1556.0	563.0	33.11	-117.08
171600.0	3.1429	32.0	1713.0	321.0	891.0	286.0	33.11	-117.09
145500.0	1.8363	37.0	1060.0	268.0	823.0	229.0	33.12	-117.08
139900.0	3.0915	31.0	2055.0	473.0	1326.0	427.0	33.11	-117.07
116700.0	2.2146	31.0	1832.0	444.0	1669.0	463.0	33.11	-117.08
114300.0	1.875	33.0	674.0	208.0	565.0	188.0	33.12	-117.08
187700.0	3.1458	21.0	4578.0	927.0	2818.0	900.0	33.12	-117.07
146300.0	2.7216	32.0	2474.0	499.0	1224.0	461.0	33.12	-117.07
127000.0	2.4122	12.0	2453.0	599.0	1251.0	529.0	33.12	-117.07
142300.0	3.0054	17.0	5565.0	1237.0	3004.0	1139.0	33.11	-117.07
262500.0	4.0484	11.0	7483.0	1276.0	3516.0	1261.0	33.09	-117.06
172800.0	4.7022	15.0	7000.0	1185.0	3555.0	1118.0	33.13	-117.03
287500.0	6.7957	10.0	5149.0	851.0	2177.0	783.0	33.13	-116.97
169900.0	4.2813	17.0	2385.0	372.0	1118.0	369.0	33.13	-117.05
223500.0	5.4786	18.0	4393.0	642.0	2095.0	677.0	33.11	-117.05
167500.0	5.2323	22.0	2427.0	390.0	1099.0	362.0	33.13	-117.05
320200.0	6.1868	13.0	5516.0	746.0	2119.0	662.0	33.1	-117.05
248300.0	5.4663	25.0	3142.0	446.0	1286.0	419.0	33.12	-117.03
335600.0	6.1834	16.0	4677.0	581.0	1902.0	566.0	33.09	-117.04
239900.0	4.8836	16.0	3490.0	545.0	1628.0	535.0	33.06	-116.93
210900.0	5.0278	14.0	2816.0	501.0	1448.0	452.0	32.99	-116.89
222600.0	4.5	18.0	2087.0	353.0	992.0	329.0	32.96	-116.95
225900.0	4.0408	15.0	2755.0	519.0	1474.0	460.0	33.08	-116.84
239100.0	5.5842	13.0	1406.0	260.0	737.0	279.0	33.08	-116.77
221000.0	5.5102	7.0	12480.0	1946.0	5102.0	1697.0	33.0	-116.78
199200.0	5.4155	5.0	5673.0	855.0	2592.0	797.0	33.01	-116.84
166700.0	2.8827	11.0	7217.0	1583.0	4197.0	1502.0	33.05	-116.88
171500.0	5.2596	16.0	3204.0	541.0	1818.0	529.0	33.02	-116.88
167200.0	3.475	11.0	3213.0	634.0	1975.0	579.0	33.03	-116.9
164500.0	3.6348	17.0	9044.0	1689.0	5030.0	1596.0	33.05	-116.86
170200.0	4.6518	17.0	401.0	68.0	251.0	69.0	33.02	-116.86
209800.0	5.6674	11.0	1227.0	202.0	645.0	198.0	33.02	-116.84
158200.0	2.4744	17.0	4190.0	946.0	1802.0	673.0	33.33	-116.74
156300.0	2.1797	26.0	1820.0	374.0	1001.0	324.0	33.16	-116.68
172900.0	2.7813	23.0	1731.0	365.0	612.0	258.0	33.06	-116.6
134400.0	3.0089	36.0	992.0	224.0	334.0	126.0	33.09	-116.58
148200.0	4.125	15.0	1985.0	361.0	536.0	209.0	33.05	-116.56
198100.0	3.875	11.0	2522.0	538.0	616.0	269.0	33.04	-116.61
221900.0	1.5909	24.0	1378.0	272.0	532.0	188.0	33.09	-116.66
193800.0	5.359	16.0	349.0	74.0	120.0	43.0	32.97	-116.67
189900.0	4.57	18.0	4454.0	852.0	1754.0	656.0	32.9	-116.52
176400.0	3.3214	24.0	2746.0	514.0	731.0	295.0	33.36	-116.34
100000.0	3.3625	19.0	1791.0	367.0	327.0	185.0	33.28	-116.32
83700.0	1.9875	17.0	934.0	284.0	452.0	184.0	33.07	-116.26
58800.0	2.5179	18.0	382.0	128.0	194.0	69.0	32.84	-116.28
98700.0	2.5795	12.0	4890.0	1152.0	1289.0	570.0	33.19	-116.37
116500.0	2.919	19.0	4085.0	876.0	2133.0	718.0	32.69	-116.58
127100.0	2.1949	22.0	2680.0	643.0	1644.0	516.0	32.65	-116.45
110700.0	1.7137	16.0	2595.0	606.0	1046.0	367.0	32.74	-116.35
61800.0	1.4648	28.0	1608.0	409.0	567.0	254.0	32.64	-116.2
217400.0	4.2321	17.0	4863.0	845.0	2266.0	769.0	32.85	-116.75
231800.0	3.5769	12.0	4281.0	786.0	1891.0	721.0	32.84	-116.79
187200.0	3.1196	16.0	3311.0	702.0	1627.0	624.0	32.84	-116.76
222900.0	2.875	16.0	3688.0	817.0	1969.0	767.0	32.82	-116.77
308600.0	6.6361	17.0	3348.0	481.0	1222.0	443.0	32.82	-116.75
274600.0	6.1481	11.0	3874.0	565.0	1672.0	546.0	32.8	-116.8
169100.0	4.0159	18.0	4115.0	847.0	2032.0	745.0	32.86	-116.62
240600.0	6.2152	13.0	843.0	157.0	918.0	152.0	32.79	-116.66
248900.0	5.5164	15.0	2053.0	321.0	993.0	309.0	32.75	-116.87
300300.0	6.4745	8.0	4630.0	624.0	2048.0	575.0	32.73	-116.91
259900.0	5.7652	13.0	3268.0	491.0	1431.0	503.0	32.72	-116.87
293100.0	6.2578	9.0	2652.0	393.0	1355.0	362.0	32.67	-116.89
214500.0	4.7367	14.0	4085.0	751.0	2129.0	688.0	32.74	-116.76
206100.0	3.5227	19.0	2652.0	520.0	1421.0	491.0	32.61	-116.79
500001.0	3.6728	25.0	1178.0	545.0	592.0	441.0	37.81	-122.41
500001.0	1.8981	31.0	3991.0	1311.0	2305.0	1201.0	37.81	-122.41
500001.0	4.3472	52.0	1314.0	317.0	473.0	250.0	37.81	-122.42
500001.0	8.0755	52.0	2852.0	581.0	838.0	510.0	37.8	-122.42
500001.0	4.9211	52.0	4985.0	1355.0	1848.0	1255.0	37.8	-122.42
500001.0	3.2356	50.0	2494.0	731.0	958.0	712.0	37.8	-122.42
500001.0	4.4712	52.0	741.0	170.0	277.0	165.0	37.8	-122.42
500001.0	3.1477	52.0	2583.0	672.0	1335.0	613.0	37.8	-122.41
350000.0	4.1607	52.0	2618.0	611.0	1328.0	559.0	37.8	-122.41
500001.0	5.4378	52.0	3278.0	775.0	1279.0	709.0	37.8	-122.41
500001.0	2.5875	52.0	812.0	252.0	629.0	247.0	37.8	-122.41
433300.0	3.6065	52.0	4088.0	946.0	1906.0	863.0	37.8	-122.41
500001.0	6.3245	52.0	1288.0	309.0	437.0	272.0	37.8	-122.41
500001.0	4.775	52.0	1860.0	575.0	679.0	448.0	37.8	-122.4
412500.0	4.2015	52.0	2094.0	568.0	920.0	503.0	37.8	-122.4
250000.0	7.7852	12.0	1349.0	349.0	536.0	334.0	37.81	-122.4
375000.0	2.8229	52.0	2450.0	741.0	1415.0	664.0	37.8	-122.41
300000.0	1.9063	52.0	1642.0	570.0	1432.0	513.0	37.8	-122.4
168800.0	2.75	52.0	1394.0	395.0	1700.0	400.0	37.8	-122.41
400000.0	3.3839	52.0	1724.0	416.0	1016.0	395.0	37.8	-122.41
243800.0	1.8295	52.0	1866.0	748.0	2957.0	710.0	37.8	-122.41
450000.0	0.8836	30.0	1821.0	738.0	1648.0	684.0	37.8	-122.41
500001.0	5.866	52.0	3697.0	837.0	1446.0	711.0	37.8	-122.41
350000.0	3.5746	52.0	2892.0	751.0	1785.0	733.0	37.8	-122.41
380000.0	2.9871	52.0	3598.0	1011.0	2062.0	966.0	37.79	-122.41
500001.0	4.3472	52.0	2797.0	685.0	1156.0	651.0	37.8	-122.42
450000.0	4.2458	52.0	3823.0	1040.0	1830.0	977.0	37.8	-122.42
458300.0	2.0987	52.0	3321.0	1115.0	1576.0	1034.0	37.8	-122.42
420000.0	3.3643	52.0	1777.0	486.0	932.0	427.0	37.8	-122.42
287500.0	2.5603	52.0	3067.0	870.0	2122.0	850.0	37.8	-122.42
225000.0	2.565	52.0	3457.0	1021.0	2286.0	994.0	37.79	-122.42
400000.0	2.1343	52.0	3364.0	1100.0	2112.0	1045.0	37.79	-122.42
275000.0	2.5013	52.0	3511.0	1232.0	2452.0	1131.0	37.79	-122.42
500001.0	3.0296	52.0	2909.0	851.0	1711.0	830.0	37.79	-122.41
500001.0	3.3681	52.0	3302.0	869.0	1178.0	727.0	37.79	-122.41
350000.0	3.5066	52.0	2161.0	544.0	904.0	431.0	37.79	-122.41
225000.0	1.9145	52.0	1999.0	642.0	1846.0	620.0	37.8	-122.41
55000.0	1.3668	52.0	2302.0	938.0	1515.0	861.0	37.79	-122.41
500001.0	0.9	52.0	3260.0	1535.0	3260.0	1457.0	37.8	-122.41
500001.0	4.5581	25.0	4561.0	1474.0	1525.0	1169.0	37.8	-122.39
450000.0	1.4552	52.0	1185.0	660.0	1007.0	623.0	37.79	-122.4
237500.0	1.5156	52.0	1436.0	738.0	1688.0	662.0	37.79	-122.41
500001.0	3.2059	52.0	3610.0	1286.0	1504.0	1047.0	37.79	-122.41
275000.0	2.5166	52.0	6016.0	2509.0	3436.0	2119.0	37.79	-122.41
225000.0	1.8068	52.0	2737.0	1241.0	1761.0	1029.0	37.79	-122.42
225000.0	1.724	52.0	5783.0	2747.0	4518.0	2538.0	37.79	-122.41
500001.0	2.3304	26.0	812.0	507.0	628.0	445.0	37.78	-122.42
500001.0	0.8543	27.0	1728.0	884.0	1211.0	752.0	37.78	-122.42
500001.0	3.7679	39.0	3275.0	837.0	1137.0	725.0	37.81	-122.43
500001.0	3.4801	52.0	3830.0	1142.0	1310.0	963.0	37.8	-122.44
500001.0	4.2857	52.0	1724.0	412.0	540.0	319.0	37.8	-122.44
500001.0	4.6781	52.0	4309.0	942.0	1297.0	798.0	37.81	-122.43
500001.0	3.9028	52.0	1375.0	322.0	287.0	184.0	37.81	-122.45
500001.0	5.0376	52.0	2869.0	594.0	500.0	335.0	37.8	-122.44
500001.0	4.5523	52.0	3257.0	735.0	1045.0	620.0	37.8	-122.44
500001.0	3.2447	52.0	1580.0	470.0	714.0	448.0	37.8	-122.44
500000.0	2.7717	52.0	1006.0	291.0	445.0	257.0	37.8	-122.44
500001.0	4.625	52.0	3149.0	719.0	1145.0	658.0	37.8	-122.44
500001.0	7.9761	52.0	3161.0	472.0	842.0	410.0	37.8	-122.44
500001.0	5.2539	52.0	2865.0	593.0	1029.0	577.0	37.8	-122.44
500001.0	3.9856	52.0	1603.0	487.0	727.0	464.0	37.8	-122.44
466700.0	4.1047	52.0	3172.0	848.0	1259.0	806.0	37.8	-122.43
400000.0	4.199	52.0	2788.0	813.0	1302.0	764.0	37.8	-122.43
500000.0	3.3715	52.0	2994.0	821.0	1240.0	779.0	37.8	-122.43
475000.0	3.6893	52.0	1976.0	726.0	1045.0	669.0	37.8	-122.43
500000.0	3.2235	52.0	1006.0	251.0	349.0	233.0	37.8	-122.43
500001.0	4.0417	52.0	1380.0	322.0	553.0	288.0	37.8	-122.43
500001.0	4.038	52.0	2657.0	772.0	1014.0	685.0	37.8	-122.42
500000.0	5.0365	52.0	2696.0	572.0	925.0	552.0	37.8	-122.43
500001.0	5.7934	52.0	2520.0	649.0	959.0	607.0	37.8	-122.43
500001.0	4.5399	52.0	2802.0	622.0	954.0	572.0	37.8	-122.43
500001.0	4.5913	52.0	4079.0	1112.0	1466.0	1024.0	37.8	-122.42
500001.0	4.0156	48.0	4506.0	1342.0	1980.0	1239.0	37.79	-122.42
500001.0	3.8068	52.0	3565.0	892.0	1377.0	852.0	37.79	-122.43
500001.0	7.2623	52.0	3486.0	847.0	1248.0	813.0	37.79	-122.43
500001.0	5.8543	52.0	6186.0	1566.0	2065.0	1374.0	37.79	-122.43
500001.0	5.3124	52.0	1979.0	359.0	648.0	370.0	37.79	-122.44
500001.0	10.8783	52.0	1335.0	151.0	402.0	157.0	37.79	-122.44
500001.0	8.0755	52.0	2045.0	353.0	722.0	327.0	37.79	-122.44
500001.0	15.0001	52.0	1447.0	186.0	483.0	181.0	37.79	-122.44
500001.0	10.0914	52.0	2196.0	280.0	668.0	291.0	37.79	-122.45
500001.0	5.5634	52.0	3069.0	579.0	1107.0	536.0	37.79	-122.45
425000.0	1.4804	52.0	1734.0	482.0	731.0	429.0	37.79	-122.45
500001.0	10.7097	52.0	1457.0	215.0	495.0	208.0	37.79	-122.45
500001.0	14.2959	52.0	899.0	96.0	304.0	110.0	37.79	-122.46
500001.0	5.2909	52.0	2106.0	373.0	743.0	348.0	37.79	-122.46
500001.0	3.975	52.0	1817.0	535.0	800.0	487.0	37.79	-122.44
500001.0	4.4375	52.0	3640.0	840.0	1525.0	796.0	37.79	-122.44
500001.0	6.4209	52.0	3785.0	808.0	1371.0	799.0	37.79	-122.44
500001.0	4.3986	52.0	3522.0	938.0	1319.0	887.0	37.79	-122.43
500001.0	4.2042	52.0	3219.0	969.0	1152.0	830.0	37.79	-122.43
87500.0	2.6607	52.0	2511.0	895.0	1202.0	804.0	37.79	-122.42
117500.0	3.4423	6.0	670.0	301.0	655.0	284.0	37.79	-122.42
500001.0	2.7165	50.0	3312.0	1095.0	1475.0	997.0	37.79	-122.43
500001.0	3.4375	52.0	3020.0	842.0	1294.0	769.0	37.79	-122.43
460000.0	5.0049	25.0	1637.0	394.0	649.0	379.0	37.79	-122.43
500001.0	4.4464	52.0	1903.0	461.0	831.0	433.0	37.79	-122.44
468800.0	4.0882	52.0	2083.0	491.0	1224.0	483.0	37.79	-122.44
500000.0	3.6812	52.0	1726.0	384.0	614.0	356.0	37.79	-122.44
372200.0	2.8569	52.0	2695.0	657.0	1243.0	573.0	37.78	-122.44
333300.0	3.1576	45.0	2747.0	699.0	1320.0	693.0	37.78	-122.45
500001.0	3.7188	46.0	2009.0	464.0	761.0	453.0	37.79	-122.45
500001.0	5.0156	52.0	3975.0	716.0	1515.0	691.0	37.78	-122.45
450000.0	2.6782	24.0	2459.0	1001.0	1362.0	957.0	37.79	-122.43
220000.0	1.3062	10.0	2380.0	843.0	1245.0	789.0	37.78	-122.43
237500.0	1.4866	39.0	1181.0	310.0	901.0	281.0	37.78	-122.44
494400.0	3.7159	52.0	1345.0	291.0	560.0	294.0	37.78	-122.45
355300.0	4.0	52.0	2686.0	606.0	1392.0	578.0	37.78	-122.45
400000.0	5.2806	47.0	1682.0	379.0	837.0	375.0	37.78	-122.46
492300.0	3.6875	37.0	1235.0	314.0	481.0	297.0	37.78	-122.44
280000.0	2.8654	52.0	3510.0	791.0	1703.0	657.0	37.78	-122.44
412500.0	3.875	44.0	1545.0	334.0	561.0	326.0	37.78	-122.44
322700.0	4.1319	43.0	1452.0	397.0	897.0	393.0	37.78	-122.45
428300.0	3.2011	48.0	1013.0	194.0	464.0	205.0	37.78	-122.45
418400.0	3.6667	52.0	2033.0	438.0	2198.0	418.0	37.78	-122.45
146900.0	2.151	16.0	883.0	236.0	601.0	219.0	37.78	-122.44
350000.0	2.9792	49.0	2246.0	587.0	1277.0	546.0	37.78	-122.43
471400.0	3.3882	52.0	3017.0	851.0	1588.0	800.0	37.78	-122.44
341700.0	2.943	52.0	2747.0	736.0	1309.0	653.0	37.78	-122.44
346200.0	2.4196	52.0	1118.0	279.0	514.0	284.0	37.78	-122.44
293800.0	3.1607	31.0	1364.0	386.0	707.0	379.0	37.78	-122.44
287500.0	2.6392	26.0	3587.0	1034.0	1821.0	936.0	37.78	-122.43
275000.0	3.6437	2.0	1205.0	468.0	577.0	363.0	37.78	-122.43
187500.0	3.1462	19.0	4065.0	1645.0	2079.0	1470.0	37.78	-122.42
72500.0	1.8438	17.0	1257.0	339.0	1093.0	384.0	37.78	-122.42
115000.0	1.077	17.0	2728.0	908.0	1670.0	893.0	37.78	-122.43
112500.0	0.9355	24.0	2037.0	696.0	1371.0	585.0	37.78	-122.43
275000.0	2.4414	52.0	989.0	425.0	634.0	341.0	37.78	-122.42
187500.0	2.1516	52.0	1254.0	469.0	895.0	456.0	37.78	-122.42
177500.0	1.3844	29.0	1310.0	364.0	1009.0	379.0	37.78	-122.43
316700.0	2.105	52.0	1952.0	628.0	1284.0	576.0	37.78	-122.43
442900.0	2.8202	52.0	4014.0	1069.0	2070.0	927.0	37.78	-122.43
425000.0	2.9567	52.0	3944.0	1072.0	1913.0	973.0	37.77	-122.43
475000.0	2.5721	52.0	2911.0	753.0	1696.0	676.0	37.78	-122.44
364300.0	2.0161	52.0	2705.0	647.0	1355.0	628.0	37.77	-122.44
350000.0	3.3679	52.0	2339.0	548.0	1090.0	507.0	37.77	-122.45
500001.0	3.3068	52.0	3188.0	708.0	1526.0	664.0	37.77	-122.45
500001.0	3.0906	52.0	1722.0	465.0	885.0	437.0	37.77	-122.45
500001.0	3.6186	52.0	3475.0	807.0	1518.0	777.0	37.77	-122.44
500000.0	4.1417	52.0	2296.0	509.0	1039.0	472.0	37.77	-122.45
500000.0	3.0409	52.0	2191.0	627.0	1100.0	585.0	37.77	-122.45
492900.0	3.35	52.0	2645.0	626.0	1275.0	553.0	37.77	-122.45
335700.0	3.3702	52.0	3563.0	832.0	1712.0	787.0	37.77	-122.43
400000.0	4.445	52.0	1760.0	366.0	742.0	318.0	37.77	-122.43
488900.0	3.2239	52.0	2002.0	520.0	939.0	501.0	37.77	-122.44
438900.0	3.0766	52.0	2994.0	736.0	1428.0	700.0	37.77	-122.44
250000.0	2.5186	52.0	1086.0	349.0	589.0	361.0	37.77	-122.42
450000.0	2.879	52.0	1925.0	568.0	867.0	515.0	37.77	-122.42
366700.0	2.6914	52.0	1567.0	482.0	654.0	425.0	37.77	-122.43
412500.0	2.3977	52.0	2514.0	729.0	1428.0	597.0	37.77	-122.43
337500.0	2.3887	52.0	2416.0	620.0	1188.0	591.0	37.77	-122.43
222700.0	3.2981	52.0	1862.0	472.0	872.0	471.0	37.77	-122.43
354500.0	2.7587	52.0	4397.0	1116.0	1939.0	1053.0	37.77	-122.43
418800.0	3.6894	52.0	2685.0	629.0	1170.0	614.0	37.77	-122.43
476900.0	5.1788	52.0	2537.0	559.0	849.0	530.0	37.77	-122.44
400000.0	4.4085	52.0	5604.0	1268.0	2023.0	1196.0	37.77	-122.44
455900.0	6.8939	38.0	2202.0	452.0	833.0	435.0	37.76	-122.44
500001.0	4.4875	52.0	3225.0	667.0	1494.0	619.0	37.77	-122.44
500001.0	4.3667	52.0	3505.0	745.0	1374.0	714.0	37.77	-122.44
500001.0	4.6912	50.0	2518.0	507.0	979.0	516.0	37.76	-122.45
450000.0	4.6477	52.0	1457.0	292.0	621.0	315.0	37.76	-122.45
500001.0	3.575	52.0	3095.0	682.0	1269.0	639.0	37.77	-122.45
500001.0	4.5052	52.0	3939.0	852.0	1737.0	797.0	37.77	-122.45
55000.0	1.1185	52.0	1928.0	836.0	2124.0	739.0	37.78	-122.41
375000.0	1.4554	52.0	1534.0	763.0	1520.0	614.0	37.78	-122.41
350000.0	3.8625	52.0	254.0	72.0	153.0	29.0	37.78	-122.41
275000.0	3.2292	52.0	361.0	76.0	168.0	55.0	37.77	-122.41
